Vin_A,Vin_B,temp,pvdd,cqload,toxe_n,toxm_n,toxref_n,toxe_p,toxm_p,toxref_p,toxp_par,xj_n,xj_p,ndep_n,ndep_p,leakage,delay
0.0,1.0,73.39071002880252,0.924404345726235,4.015177496079524,9.934875650131642e-10,8.453973398517337e-10,8.434988720091747e-10,8.561420281232914e-10,8.507327279752472e-10,7.924458089713395e-10,6.814853744683682e-10,1.2757927005385709e-08,1.1832148797713746e-08,7.037360365646748e+18,2.970372824324716e+18,1.5750605478991394e-08,2.351367030988556
0.0,1.0,41.38994877602725,1.041117316012903,2.5697376293233565,9.976038313705124e-10,9.699431429511267e-10,9.50278911710114e-10,9.7429499783948e-10,9.095518323011016e-10,7.976291595185944e-10,6.284926266409206e-10,1.4138166764788906e-08,1.5118295052156393e-08,7.046450911370328e+18,2.8748265066877706e+18,1.6516192098328758e-08,6.799942484311629
1.0,1.0,-52.04150957218111,1.094421545580156,0.6075798562853455,7.867608666075169e-10,8.616815617404398e-10,1.0007487647918324e-09,9.434847095617804e-10,8.062024139334956e-10,8.891062510703987e-10,6.954701384510655e-10,1.4815739255265607e-08,1.2522608304065219e-08,6.830910437793648e+18,2.8550291146532915e+18,1.583577141208237e-08,6.546343387092661
0.0,0.0,-9.763667429420138,0.9087200730637432,2.194865060119056,9.385666942035196e-10,1.0058453556705927e-09,7.99375236538472e-10,8.489316025534344e-10,8.701089708486746e-10,9.097463623357081e-10,5.768990182098645e-10,1.5069940428307106e-08,1.3638451348845476e-08,6.060866606723314e+18,2.5194372568985375e+18,1.6502049498284052e-08,7.9706285619383985
1.0,1.0,110.91594410484075,0.9187657802334169,3.1563149759603726,7.684409436705168e-10,9.400465820446072e-10,7.956412475569233e-10,9.422943898477657e-10,7.771857731048198e-10,9.386353417395496e-10,6.519416953172896e-10,1.3290633425353728e-08,1.3027190736395715e-08,6.57868550883618e+18,2.4519795467367245e+18,1.607673157590354e-08,8.518866776112354
1.0,0.0,111.69104710161554,0.9247273534676028,3.5988533479076117,7.718272046684502e-10,8.529732929821677e-10,7.865187414141386e-10,9.951081728122635e-10,8.510121310525359e-10,8.733127940101615e-10,6.305770049291007e-10,1.3545211149777581e-08,1.4082931948054893e-08,5.794221360898919e+18,2.866127589164711e+18,1.6625681606478767e-08,5.013213276556037
0.0,0.0,88.7930828361142,0.9861127809882603,3.230305745386641,1.0032811781770877e-09,8.239225768826787e-10,9.627810941274106e-10,8.142877980474298e-10,9.293501941646578e-10,9.796463997616284e-10,5.724595289594136e-10,1.4489034191527708e-08,1.3546626922777908e-08,6.167803790002934e+18,3.138676742589593e+18,1.4913421701287715e-08,8.575310738058585
0.0,0.0,121.7203285900381,0.9581560369866108,0.6047117889694928,9.364926962570602e-10,9.3408346872143e-10,9.293249356954755e-10,8.990986833409327e-10,9.097252060281116e-10,7.774077588645169e-10,6.499448350725027e-10,1.2862033608089567e-08,1.187476931706922e-08,6.867626146281419e+18,2.8862181997510134e+18,1.676452875544637e-08,9.508726068157241
0.0,0.0,90.17814043235688,1.0613840307081388,1.5286791805574735,8.424335739814047e-10,8.368214084545076e-10,8.926680502929528e-10,1.005529198339996e-09,8.404000731033151e-10,7.908478330870975e-10,5.958124623910053e-10,1.206587237804355e-08,1.4787227191656136e-08,6.348310226711226e+18,2.962195540839853e+18,1.4585892386713307e-08,7.775545160410217
1.0,1.0,-53.16324628865586,0.9947574478401924,3.670487578366444,9.301489276074562e-10,9.954307762438751e-10,9.565738141067852e-10,9.68635076764417e-10,8.253298276726262e-10,8.178798284485755e-10,5.737253305837956e-10,1.3533874062131462e-08,1.3690089706993621e-08,6.008527323838795e+18,2.476258900646178e+18,1.495815360450614e-08,3.770990149761706
0.0,0.0,-3.1898187457278766,0.9969074685377105,4.402149069737013,9.74842102866035e-10,7.895493138697416e-10,9.75880487157356e-10,9.17553960145314e-10,8.43082514142524e-10,7.858429276387001e-10,6.745588590764815e-10,1.5741533067629936e-08,1.2584675569246782e-08,5.919157512593427e+18,3.0832677721800863e+18,1.5519752489702126e-08,4.6910706489257015
1.0,1.0,-49.48764719720268,1.0434076202650708,0.2454602111606761,9.812094830084711e-10,7.673000449811895e-10,1.001180221113216e-09,7.777204211458973e-10,7.776650763314577e-10,9.520009195782684e-10,7.377627449032829e-10,1.3250308218404003e-08,1.4153487375848094e-08,7.023103975019502e+18,2.8957806829284823e+18,1.6254833704514335e-08,3.461954970071315
0.0,1.0,-38.0605656272393,0.9723937965071492,0.220723249269186,7.65212023872138e-10,8.161408009648125e-10,8.111177666023899e-10,8.632060920556588e-10,8.254246779577376e-10,8.521770011482768e-10,6.851597752800491e-10,1.294418454128659e-08,1.2476635806122403e-08,6.213471993692098e+18,2.9570008915397847e+18,1.665518547125034e-08,0.3955480471445949
1.0,1.0,-15.60865294886031,0.9706414494840927,3.220588601401921,9.678299138822072e-10,9.140812598585079e-10,8.721858630950111e-10,9.252944288483501e-10,9.39844956629248e-10,9.134807064449677e-10,7.1996914840097e-10,1.5077734700933676e-08,1.3942161006360261e-08,7.357620282437054e+18,3.0577561680035866e+18,1.4817790889252955e-08,3.955973207926775
0.0,1.0,35.64053833859404,1.0513852775254962,2.744750309274772,9.76713489625223e-10,9.720803485263218e-10,9.944453888085625e-10,8.640541111162139e-10,8.05402165919968e-10,9.542858462382931e-10,5.914534823517479e-10,1.5466787329472275e-08,1.3479725339894176e-08,6.980253885402083e+18,2.91051885083132e+18,1.5406089155807678e-08,8.154701700293499
0.0,0.0,97.5557606231632,1.056008349167353,0.785141862083393,9.112748320442256e-10,8.032125297657269e-10,8.771762219583834e-10,1.0132592854225297e-09,7.951105589544678e-10,8.989915801208608e-10,6.203493769026014e-10,1.4907519462908772e-08,1.3905713981407988e-08,6.332336852326227e+18,2.5296520716210545e+18,1.5790513387353956e-08,2.872433427993526
1.0,1.0,100.15401610827945,0.9028797545065639,2.745974992667832,8.818955762617057e-10,9.0851960618763e-10,8.838643761000019e-10,9.513617712083706e-10,9.748985282457936e-10,8.954971844926765e-10,7.006197379495752e-10,1.3861410632242696e-08,1.4065067501530902e-08,6.315243840624643e+18,2.842561656034068e+18,1.562539006661633e-08,4.582492675961216
0.0,0.0,55.91633454031337,0.9287580951681467,4.872691844069246,7.881937249681971e-10,7.966148873961731e-10,9.99381088597041e-10,8.075187819715883e-10,8.200843296873216e-10,8.743842443952364e-10,6.004095448103812e-10,1.5345651936104452e-08,1.189901434495262e-08,5.976356148095452e+18,2.561387034422543e+18,1.5835896188942118e-08,8.18465350281991
0.0,1.0,112.07166903192228,0.942619636229696,3.1581920997791584,8.208619152759004e-10,9.030473766759612e-10,9.466077790558767e-10,8.845581327684623e-10,8.237804678081425e-10,9.36661130817759e-10,6.712764729511078e-10,1.4130791210847644e-08,1.4323836343309636e-08,6.941772592893447e+18,3.0177516603422525e+18,1.573404205886307e-08,7.706587750334464
0.0,1.0,35.011218786237464,0.9703200937515754,2.2512143686880957,8.845832203950177e-10,7.646182986405202e-10,9.002202324334227e-10,8.575289403793591e-10,8.776118373380639e-10,8.945215078461934e-10,6.502189461653451e-10,1.2931707593386596e-08,1.294921690522573e-08,6.569390832319226e+18,2.696482867117503e+18,1.6416931227029535e-08,4.654960251737455
0.0,0.0,105.02648794397629,0.9582896166863907,4.139387114818481,9.797302466380716e-10,9.016830004584316e-10,8.507506944577096e-10,9.108361676854993e-10,8.798656452924364e-10,8.625065060695023e-10,6.724869043823604e-10,1.5543167514305342e-08,1.3111797962512312e-08,7.121751978544892e+18,2.508769532888166e+18,1.5168767711563567e-08,0.049934063789000005
0.0,1.0,26.73174613976218,1.0337040096776553,1.0719842034042364,9.63996126627028e-10,8.92531062843151e-10,9.924987650922213e-10,8.734273871015234e-10,8.072954004912347e-10,9.16917779564597e-10,7.342337817564998e-10,1.4403427423783524e-08,1.487895229215342e-08,6.202539328085891e+18,2.7714518235510016e+18,1.6214886465229227e-08,5.154390567078469
0.0,1.0,-5.099498664061187,1.0656270467605917,2.077488889826297,8.859661135533591e-10,7.708833765723347e-10,7.622703798368813e-10,8.204267818183068e-10,9.012594481756857e-10,1.0042277708203094e-09,7.002101536764247e-10,1.2273718237750021e-08,1.2468269912402615e-08,6.309769682719081e+18,2.784903419226763e+18,1.606922977949292e-08,5.121131024670573
0.0,1.0,109.95432525807698,0.9384173964712048,2.643561780136128,9.595492637989416e-10,9.351118903548146e-10,8.415355743130984e-10,9.43990301392468e-10,9.367182916119073e-10,9.652680969822215e-10,7.381449322592918e-10,1.3096524768563728e-08,1.3106715164904558e-08,6.543121975382432e+18,3.109851483733704e+18,1.5641735629688416e-08,1.5390450989988613
1.0,1.0,14.828313622196475,1.0125960121203899,2.5276540613332696,9.544962772541789e-10,9.053526561424814e-10,1.0003025821197728e-09,7.870918975702e-10,8.83061123187635e-10,8.735620456519651e-10,5.907763762730532e-10,1.4415006045769782e-08,1.2006845958233684e-08,6.926065126312136e+18,2.498054149977976e+18,1.4381387048643389e-08,5.696985043738633
1.0,1.0,35.612739592003095,0.9735632502162073,4.60565262136365,9.070698992471182e-10,9.18266708879175e-10,8.865437644062001e-10,8.951620334732359e-10,9.87440440567079e-10,9.143389071482616e-10,6.488017687279343e-10,1.5137785001882422e-08,1.5660479698539697e-08,7.185581330377202e+18,2.611036270876422e+18,1.5745113760640923e-08,8.609167040614366
0.0,0.0,4.1949138555218966,1.0011555750092125,1.4704138551609123,8.159626651717195e-10,8.945625824152284e-10,9.1845907680298e-10,8.387806355419266e-10,1.0118644337698107e-09,8.594038719078452e-10,6.119288711117637e-10,1.5754308875336734e-08,1.2653835400356423e-08,7.341921376536103e+18,3.0201242238633426e+18,1.6453967313047422e-08,9.032304304360308
0.0,1.0,64.31076805233137,1.0241515683566789,0.29195356644080195,8.483929572650017e-10,9.433863800251868e-10,8.952843616906444e-10,1.0054988828976805e-09,8.942670673816766e-10,8.921405110024004e-10,6.832229421875374e-10,1.2554129344383283e-08,1.529753525280766e-08,5.820092722985644e+18,2.6242729800363817e+18,1.520571196167145e-08,6.0629060525864595
0.0,1.0,124.10562050108638,1.0787199637364022,4.582722250523572,8.016723957488742e-10,8.933509815357567e-10,8.609296190020058e-10,8.371045842238895e-10,1.0070646651410095e-09,9.46344755238752e-10,5.724110273028775e-10,1.50077776279436e-08,1.4182430923509485e-08,7.159391461195539e+18,3.098104696828414e+18,1.6361102947295267e-08,2.8435933720413296
1.0,0.0,-50.40756120434146,0.9384585335654562,1.0931676091203297,7.618162286313808e-10,9.94256521307388e-10,9.289817396212482e-10,8.465991522974794e-10,9.24208137284922e-10,9.72829938090493e-10,7.218896858754425e-10,1.2211844144846196e-08,1.347896533840947e-08,5.950442977277932e+18,2.683861303421217e+18,1.4632601065565166e-08,5.850176333116586
1.0,1.0,106.97264108127825,0.9174013174112121,1.90134959014377,7.804534595607248e-10,9.996513705728518e-10,9.546845806212273e-10,9.39600141355098e-10,8.943166977281818e-10,7.7554923861673e-10,6.721743704902253e-10,1.4503615014436376e-08,1.4094986374355375e-08,7.389461814613756e+18,3.0306519029882307e+18,1.5039942970044074e-08,5.9985149999167975
0.0,0.0,-54.29330974193223,1.0254423838090705,2.6591492063452047,9.529449111358538e-10,9.445755748673538e-10,8.525643009858004e-10,7.926327115474449e-10,9.809862053195507e-10,8.018376288922614e-10,6.840326186857656e-10,1.216567536797964e-08,1.4039652108181647e-08,5.813179220733105e+18,2.905335115502351e+18,1.6728474853193055e-08,4.948549899758637
1.0,1.0,10.561018606317987,0.9788261697545253,4.8796435480355855,7.685054822949444e-10,9.9158754740681e-10,9.099924479711616e-10,8.424547752038449e-10,1.0054897500222019e-09,9.074133465543107e-10,7.050323003958461e-10,1.4010348647611464e-08,1.4159608752392062e-08,6.263332608468652e+18,2.6266858667914747e+18,1.6182845775289813e-08,8.92454309567563
0.0,1.0,-24.650774867887428,0.9325805386585977,2.6809895237267045,8.615625702587877e-10,9.944813247781227e-10,7.810205688124735e-10,9.367623652550397e-10,1.0137484170563894e-09,9.38695146775828e-10,6.967816932120346e-10,1.3856572130051808e-08,1.3108686401914868e-08,7.417418163916886e+18,2.801007371405896e+18,1.6123225007898536e-08,6.662312417177791
0.0,0.0,81.32152052105923,0.9234174334709689,2.24423909967691,1.010388204244676e-09,8.265476097883714e-10,8.990898703487516e-10,7.67811450117549e-10,9.528307794426435e-10,9.278470556886861e-10,6.868354302359261e-10,1.536962522030188e-08,1.5332567424706012e-08,6.156041361713986e+18,2.7071559553862277e+18,1.468352989734146e-08,3.474457594301926
0.0,1.0,-45.890048663708775,1.011781957374806,2.922356012793057,9.619907613237958e-10,1.012458138229649e-09,9.499284064103168e-10,8.389941597823482e-10,8.832662938397381e-10,8.233809007143505e-10,7.311042066762139e-10,1.3915228123466883e-08,1.4904930656880047e-08,7.176221828526012e+18,3.087713497387309e+18,1.4792650741669117e-08,3.6817461251570025
0.0,1.0,44.62729164517903,0.9600941189056391,4.854332717986518,9.506568716799476e-10,8.279289545417611e-10,9.08651935339076e-10,7.620969392583214e-10,8.351932635973824e-10,9.262295297228018e-10,6.103715492899199e-10,1.4645648310126249e-08,1.5709811646152095e-08,7.140607516323701e+18,3.1112877761891456e+18,1.4691465877823652e-08,1.8227524882233404
1.0,0.0,-1.9132959078437253,1.0994852759171956,4.091543547794638,8.29776027065181e-10,7.647089588601497e-10,9.83125698024147e-10,7.981582161658647e-10,9.017270931229863e-10,8.773256242741002e-10,5.861496119150245e-10,1.5245487316104184e-08,1.5124686909296745e-08,6.183400578185724e+18,3.149006868564716e+18,1.4350167640124467e-08,3.789106729339602
1.0,0.0,-30.939355204353618,0.9811801638661428,0.8531510001964913,9.22999474765158e-10,1.0044051406973272e-09,8.326930695503109e-10,9.134661380925137e-10,9.57492482060743e-10,8.222085949091342e-10,6.773359158167173e-10,1.2303329072085465e-08,1.3206279223303803e-08,6.586142064521245e+18,3.0631995197903616e+18,1.545585955970289e-08,4.200647120578692
0.0,1.0,83.92727817847535,0.9424573217530365,4.018267474372003,8.866728093118332e-10,8.168243827036156e-10,8.849060417567717e-10,8.760055745848105e-10,7.668134426201886e-10,9.847024791013986e-10,5.80948217029739e-10,1.2209915254771289e-08,1.302415662836981e-08,5.868090200222599e+18,3.0963507777484524e+18,1.672268783132779e-08,3.606471383060723
1.0,0.0,-15.864969834053795,1.0257698090234557,4.207084308421403,9.184513979348609e-10,9.083666992686665e-10,7.822199080131695e-10,7.996305822811547e-10,8.279832895746406e-10,8.946220956312476e-10,6.642124277966629e-10,1.2221044830638024e-08,1.3629433830367989e-08,5.967665455769764e+18,2.8913126851002404e+18,1.554636490470227e-08,3.5560966050978116
1.0,1.0,-14.738461830111,0.9488509779381015,3.4565635787527467,8.706972942243482e-10,1.0065497119986468e-09,9.37805311790764e-10,7.798184612965936e-10,8.500692879980582e-10,9.790614485418706e-10,6.88887081041759e-10,1.305097364005859e-08,1.1973254855346639e-08,6.342661108196015e+18,2.7803775340128794e+18,1.557625500335253e-08,0.5580772336441764
0.0,0.0,-5.486178675173861,0.9988172086462322,3.2895949612446485,8.948646122369975e-10,7.725604004111586e-10,8.724944439476702e-10,7.743064150567296e-10,9.581067281219164e-10,8.661627468836277e-10,6.845802062677709e-10,1.331623901903707e-08,1.3330823560779066e-08,7.260938728015898e+18,2.8729717270158986e+18,1.566626504080134e-08,5.0983755623753435
1.0,1.0,50.61801748904493,0.9965152367442015,2.209976234230543,1.011052647250491e-09,8.284052362284017e-10,8.947128305188432e-10,7.816809722076165e-10,9.158422302211997e-10,9.207640196572322e-10,6.273967294419601e-10,1.1887036581861581e-08,1.1863850114625192e-08,6.851106360764237e+18,3.039732618245653e+18,1.6859075072751997e-08,4.3161675699725945
0.0,0.0,63.739867704334685,0.9907115259431475,3.212059981726074,8.43645465172023e-10,9.146412890413261e-10,7.926122444375878e-10,7.844035056579852e-10,8.68129464731434e-10,9.675073465465895e-10,6.852954890586307e-10,1.2744253315641257e-08,1.2430248604326338e-08,6.754349488106318e+18,2.972973867231444e+18,1.652778419975161e-08,6.294564510525013
0.0,0.0,-51.831545733757906,1.0592171392539151,3.6904991110397662,8.149790044650197e-10,9.536897463721184e-10,1.0133273637733927e-09,7.819234218838549e-10,9.934937522025437e-10,8.435168949733551e-10,6.269382597273164e-10,1.1757900403371636e-08,1.3007424512379085e-08,7.338332829339046e+18,2.493526055850197e+18,1.636919455391341e-08,6.150050417735866
0.0,0.0,-11.463465499517746,0.9433226002932368,0.6228730378907522,8.739175884790036e-10,9.650710775003935e-10,9.560676867576704e-10,7.739903761601887e-10,8.966891459929943e-10,9.778230576803436e-10,7.069724905481866e-10,1.2507619821790574e-08,1.434910790594161e-08,7.047236164848775e+18,2.826750618692574e+18,1.4662729446182142e-08,4.035937876038421
0.0,0.0,22.574751650950915,1.080861461014094,1.2940765013153441,8.931774096946995e-10,9.844967258153915e-10,8.617599624184436e-10,9.370458043439329e-10,9.438736801149746e-10,8.492844299230109e-10,7.182336315169967e-10,1.3329158312695772e-08,1.5694524103860162e-08,7.409585105262577e+18,2.721456581698415e+18,1.657406434102012e-08,4.099310185932586
1.0,0.0,4.755851389021963,1.058268100642707,0.9784685760418073,7.817497244059063e-10,8.027827504723665e-10,9.047697682159075e-10,9.990817438133586e-10,9.26489955985599e-10,8.113195570491086e-10,6.83192278276549e-10,1.480069327418019e-08,1.2387966234570024e-08,6.511418637963259e+18,2.6332852029186324e+18,1.5772571279102905e-08,7.132775419244646
0.0,0.0,104.15071853195948,0.9666244728486648,4.2076470661610115,9.647168936333569e-10,8.539894820351938e-10,9.171541531930206e-10,9.774186367565575e-10,9.780610899589993e-10,9.479905775598177e-10,6.766628854742205e-10,1.5789074410421656e-08,1.2133594558928017e-08,6.063603401749354e+18,2.692555727591084e+18,1.53656490542371e-08,7.024398122763442
1.0,0.0,86.78757155955537,0.9361205012560277,3.4032129317435205,8.672014080745028e-10,9.41420579500504e-10,1.004034571831356e-09,8.275268052865838e-10,9.663441698570065e-10,8.450479027904322e-10,6.18892097314508e-10,1.2541254594926767e-08,1.549435445060617e-08,6.45266902548429e+18,2.6832218385500913e+18,1.6262903481652365e-08,6.418966611338012
0.0,0.0,57.66023879698895,0.9559070049013483,2.259384912480131,8.649494557930823e-10,9.41688749655313e-10,9.551707069695144e-10,8.118869795803234e-10,1.0112139709663128e-09,1.0021637601923737e-09,6.490933517689258e-10,1.4583940057615688e-08,1.3752547506480881e-08,6.45260001054147e+18,2.5600883115056353e+18,1.6182514635119062e-08,0.010809363994214172
